index,prediction
2055,"['AEHPLaUS', 'AEHPlabs', 'EHPLabs', 'AEHPLabs', 'sqeldH3y', 'AS', 'AEHPlabs', 'EHPERS', 'abs', '*EHPLabs', 'PRADE', 'FOCUS', 'y ', 'PUMP', 'ENERGY', 'RECOVERY', 'KING OF PREWORKOUTS', '40 SERVNGSNET WEGHT374g 13.2']"
2056,"['NEW', 'RIDES', 'RANBOW', 'CANDY', 'RAZOR SHARP', ""EAA'S FOR"", 'FOCUS', 'POST-WORKOUT', 'RECOVERY', '*EHPLabs', 'PRIDE', 'FOCUS', 'PUMP', 'ENERGY', '50mgPE', 'RECOVERN', 'SKIN-SPLTTING', '5 STAGE', 'OFFTHE BONE', 'PENTAFFEINE', 'KING OFPREWORKOUTS', 'PUMP', 'ENERGY RELEASE', '40/20SERVNGSNET WEGHT374g13.2RAL POWDER']"
2057,"['NEW', 'PRIDE', 'RAINBOW', 'CANDY', 'LIMITED EDITION', '*EHPlabs', 'PRADE', 'KING OF PREWORKOUTS', '40/20EWGH38413.RAR']"
2058,"['12inch', '1.57 inch', '24W', '2400LM', 'Soft light', 'Eye protection', 'IP54', 'Durable', 'Splice', 'Energy saving']"
2059,"['30000mAh', 'hium Battery Charger', '+', 'OFC', 'MADE IN CHINA', '29.4']"
2060,"['Size Chart', 'SIZE', 'WAIST', 'CHEST', 'WEIGHT', 'NEWTONS', 'APP.AGE GUIDE', 'Junior', '19-27""', '30KG-50KG', '50cm-70cm', '60cm-84cm', '46N', '6-12 years old', 'SM', '24-40', '33-42""', '40KG-70KG', '60cm-101cm', '84cm-107cm', '88LB-154L8', '66N', 'LXL', '3247""', '42-47', '70+KG', '81cm-120cm', '107cm-120cm', '154+L8', 'T7N', 'XXL', '43-52""', '47-50', '70+KG', '110cm-132cm', '120cm-127cm', '154+L8', 'NLL']"
2061,"['elpessential', 'Valerian', 'Valeriana', 'Valeriana Officinalis', 'Promotes Calm, Relaxation & a Restful Sleep', 'Promueve Calma, Relajacion y repara el Sueno *', '500 mg', '100 Capsules', 'Dietary Supplement']"
2062,"['Supplement Facts', 'Serving Size: 1 Capsule', 'Servings per container: 100', 'Amount per serving', '%DV*', 'Valerian', '500 mg', '**', '(root)(Valeriana Officinalis) pwd', '**Daily value not established', 'Other Ingredients: Gelatin, Magnesium Stearate,', 'Microcrystalline cellulose', '*These statements have not been evaluated by the Food', 'and Drug Administration. This product is not intended to', 'diagnose, treat, cure or prevent any disease', '5269100238', '8', '8']"
2063,"['SIZE & WEIgHT', 'Diameter:1.8cm', '24cm', '84cm', '13.5cm', '8.4cm', '8.6cm', 'Weight: 10.2kg']"
2064,"['FULLHD', '1080P', '1920X1080', 'UHD4K', '3840X2160', 'TOP-NOTCH', 'PERFORMANCE&', 'PREMIUMQUALITY', 'Providing an expansive,ultra-wide', 'viewing experience,along with', 'unmatched picture quality']"
2065,"['Tear He', '1packet', '16-20ounces', 'D+i', 'HOW TO USE-Mix one stick packet oF', 'watermelon UCAN HyDRATE with 16-20 z', 'oF water.Drink UCAN before. during or after', 'ucan', 'hydrate', 'workouts.athletic competitions and races.', 'RORALCREOLYTE', 'Nutrition Facts', 'XENTSSO', '12Servinga per Contaner', 'no added sugar', 'Serving Size1 packet 3)', 'naturally sweetened', 'Calories', 'sadded electrolytes', 'TotalFaf0', 'acturedinafadlit', 'watermelon.', 'naturally Ravored', 'OC81543R01', 'NETW.27.6']"
2066,"['Hydrate Watermelon', 'Nutrition Facts', '12 Servings per Container', 'Serving Size 1 packet (3g)', 'Calories', 'TotalFat og', '%Daily Value', 'Saturated Fat Og', 'Cholesterol Omg', 'Trans Fat Og', 'ucan', 'hydrate', 'Sodium310mg', 'Total Carbohydrate Og', 'Dietary Fiber Og', '0%', 's gd Sugas 0%', 'Protein Og', 'Vtamin O0mc', 'Casoum20mg', '0%', 'ron Omg', 'Potassum 100mg', 'Chionde 150mg', 'nesumb0m', 'watermelon', '1', '100%Natural', 'Zero Sugar', 'Zero Calories', 'Keto Friendly', 'Vegan']"
2067,"['Glorfktion', 'Glorfktion', 'NMN', 'NMN', '&TRANS-RESVERATROL', '&TRANS-RESVERATROL', '900MG', '900MG', 'Anti-Aging', 'Anti-Aging', 'NAD+Support', 'NAD+Support', 'Cellular Health>', 'Cellular Health', '//120', '/120', 'LOZENGES', 'LOZENGES', 'ORIGINALFLAVOUR', 'ORIGINAL FLAVOUR', 'COMPLEMENTO ALIMENTICIO', 'COMPLEMENTO ALIMENTICIO']"
2068,"['MNM LOZENGES WITH', '99% PURETRANS-RESVERATROL', 'INCREASE', 'NAD+ BOOSTER', '500MG NMN helps to increase', 'nad+booster.Slow down', 'the aging process and overall', 'cardiovascular health', 'ENHANCES', 'ERERGYLEVELS', '400MG pure trans-resveratrol has', 'high stability and bioavailability,', 'which helps to facilitate the', 'conversion ofNAD+ to NMN', 'SUPPORT', 'IMMUNESYSTEM', 'Lozenges allow NMN and', 'trans-resveratrol to be absorbed', 'directly into the blood vessels in', 'the mouth and under the tongue']"
2069,"['MELTSFASTFOR', 'FASTERABSORPTION', 'Our lozenges melt quickly in/your mouth', 'so thatyour body absorbs the benefits', 'exactly where you need/them-such', 'your throat/and sinuses', 'Glorfktion', 'NMN', '&TRANS-RESVERATROL', '900MG', 'Anti-Aging', 'NAD+Support', 'Cellular Health>>>', '/120', 'LOZENGES', 'Glorfktion', 'ORIGINALFLAVOUR', 'FOOD SUPPLEMENT']"
2070,"['Glorfktion', 'NOTHING', 'UNNECESSARY.', 'Glorfktion', 'R', 'ONLY', 'NMI', 'EXTRAORDINARY.', '&TRANS-RESVERAT', 'Extra strength,extra potent, exceptionally', 'beneficial.GlorFktion NMN Lozenges are', '900MG', 'made to keep your energy levels up as you', 'live your best life for years to come. Each', 'Anti-Aging', 'time you take GlorFktion NMN Lozenges,', 'NAD+Support', ""it will help replenish your body's NAD"", 'Cellular Health>>']"
2071,"['14.17""', '7.67""', '9.56""', '5.9""', 'SPECIFICATION', '400m g', 'Material: Metal', 'Color:', '5', 'Brushed Gold', 'Voltage:', '120V', 'CFL', 'LED', 'INCANDESCENT', 'Wattage:', '60 Watt Max']"
2072,"['NINJA', 'MAX', '00:0', 'TEMP', 'MAX CRISP', 'AIRFRY', 'AIR ROAST', 'BAKE', 'REHEAT', 'DEHYDRATE', '100PCS', 'STOP', '16CM']"
2073,"['NINJA', 'MAX', '00:0', 'TEMP', 'MAX CRISP', 'AIR FRY', 'AIR ROAST', 'BAKE', 'REHEAT', 'DEHYDRATE', 'START', 'STOP']"
2074,"['Lightweight and Portable', '1.6""', '2.6""', '12.2""', 'Weight ~', '2.11 Ib']"
2075,"['Product information.', 'The straps are 122cm long and 83cm short', '8cm/3.14in', '83cm/32.6in', 'Name: Cylindrical slant golf ice pack', 'Color: Black', 'Material: oxford cloth', 'Size:83 cm*8 cm*8cm', 'The straps are 122cm long and 83cm short', 'Weight: 180g/piece', 'Folding size: 27*13*3cm', 'Tank gauge:42 x35x45/45 Pcs', 'Note:Manual measurement,there is 1-2cm error']"
2076,"['Prunelax', 'Ciruelax', 'OVERNIGHT', 'RELIEF', 'TEN', 'Naturallaxative for', 'occasionalconstipation*', 'RIEDPLU', '10DOSES', 'Net weight 5.3oz (150 g)', 'DIETARY SUPPLEMENT']"
2077,"['Prunelax', 'REGULAR STRENGTH', 'Ciruelax', 'Natural Laxative for occasional constipation', 'Prunelax', 'Ciruelax', 'OVERNIGHT', 'RELIEF', 'Natural laxativefor', 'occasional constipation*', '10', '10DOSES', 'Net weight 5.3oz (150 g)', 'DIETARY SUPPLEMENT', 'DOSES']"
2078,"['OVERNGR', 'REUEE', 'Supplement Facts', 'Serving Size:1 tsp0.53 oz', 'Servings per Container:10', 'Amount per Serving', '%Daily Value', 'Calories', '37.9', '<2%*', 'Total Fat', '0.17g', 'Sodium', '10 mg', '<0.4%**', 'Total Carbohydrates', '9.6g', '3%', 'Sugar', '8.5g', 'T', 'Dietary Fiber', '1.1g', '4.4%', 'Proteins', '0.19g', '<1%***', 'Dried Plums Prunes', '3.6g', '+', 'Prunus domestica fruit', 'Senna Leaves', '660mg', '+', 'Cassia Angustifolia Valh', 'Alexandrian Senna Pods 330 mg', '(Cassia Senna L)', 'Percent Daly Value are based on2.000 calories diet', 'Percent Daily value are based on 2,400 mg of Sodium', 'Percent Daily Value are based on 56 g of proteins.', 'Daily Value not established.']"
2079,"['Natural Laxatives for a Gentle', 'and Effective Overnight Relief.', 'LIQUID', '80%SMALLER', 'FORADULTS', 'THAN REGULAR', '4YEARS', 'TABLETS', 'AND UP', 'TEA FOR', 'ADULTS', '67%MORE SENNA', 'PERFECT', 'THAN PRUNELAX', 'FORA SWEET', 'REGULARSTRENGH', 'Prunelax', 'TOOTH', 'MINITABS', 'Prunelax', 'Prunelax', 'Ciruelax', 'Prunelax', 'rela', 'Prunelax', 'TEA', 'Ciruelax', 'ocasional', 'turallaxativefor', 'Ciruelax', 'MAXIMUM RELIEF', 'kids', 'Lesxantenetureldareal', '20COALEDS', 'Prunelax', '24.COATED', 'Ciruelax', 'ontains67%more sennathar', 'OLSITASDE', '10DOSES']"
2080,"['NATURAL LAXATIVE', 'FOR OCCASIONALCONSTIPATION', 'Prunelax', 'Ciruelax', 'RELIEF', '10DOSES', 'DIETARY SUPPLEMENT', 'Net weight 5.3oz (150 g)']"
2081,"['Supplement Facts', 'Serving Size:1 tsp 0.53 oz', 'Servings per Container: 10', 'Amount per Serving', '%Daily Value', 'Calories', '37.9', '<2%**', 'Total Fat', '0.17g', '0', 'Sodium', '10 mg', '0.4%***', 'Total Carbohydrates', '9.6g', '3%', ' Sugar', '8.5g', 'Dietary Fiber', '1.1g', '4.4%', 'Proteins', '0.19g', '<1%****', 'Dried Plums (Prunes)', '3.6g', '+', 'Prunus domestica fruit', 'Senna Leaves', '660 mg', 'Cassia AngustifoliaValh', 'Alexandrian Senna Pods 330 mg', '(Cassia Senna L)', '*+', 'Percent Dailv Value are based on 2.000 calories diet', '***', 'Percent Daily value are based on 2.400 mg of Sodium', 'Percent Daily Value are based on 56 g of proteins.', 'DailyValue not established']"
2082,"['Batch Coe.202', 'Made inChin', '7""L x 7""W x12""H', 'ARRET', 'Decorative', 'APAGADO', 'EROENOLDY', 'OFF', 'ON', 'Post Cap Light', 'Home', 'Zone', 'security']"
2083,"['High polished', 'IP gold plating', 'Stainless steel', 'Length:16-19.5cm', '(6.3"" -7.7"" ) Resizeble', 'Width:7mm/0.28 ""', 'Width:11mm/0.4 ""', 'Weight:3g']"
2084,"['CARE MOUL DSCAREINE', '108g', ':EURIG', 'GENUINEK-CUPPODS', 'Folgers', 'THE COFFEE CO', 'Lively ColombianDecaf', 'Lively Single Origin,100% Arabica Coffee with a Rich Finish', 'Medium Roast', 'K-CUPOPODS RECYCLABLE', 'IN SELECT LOCATIONS', 'PEEL,EMPTY,RECYCLE', 'DECAFFEINATED GROUND COF', 'May not be recyclable in', 'Folgers', 'Lively ColombianDecaf', 'Colombiensupremedeca', 'COFFEECAFE', 'KEURIG']"
2085,"['108g', 'CAFEMWWLW DECAFAINE', 'KEURIG', 'GENUINEK-CUPPODS', 'Folgers', 'THE COFFEECO', 'Lively Colombian Decaf', 'Lively Single Origin,100% Arabica Coffee with a Rich Finish', 'Medium Roast', 'K-CUPOPODSRECYCLABLE', 'IN SELECTLOCATIONS', 'PEEL,EMPTYRECYCLE', 'DECAFFEINATED GROUND COFFEE', 'May not be recyclable in your area.']"
2086,"['Asia', 'Ingredients:Turmeric Sticks', 'Net Wt:1Kg', ""Fst Qualty Terk Stcks.Sarced From the Western ghats andit's"", 'foothils.favourliteis a Cor', 'ment to Sourcing top Quaity Prodce', 'recty from Farm and Plantons and Proidngt to you whent', 'hese mcstics re candandso to ensre ony the Hghest', 'oop en  pad pe p', 'This is a Vegetarin product these Products are procured directy', 'from growers and are processed and packed in our hygenic processing', 'plant to retainteir natural freshness aroma and nutrients', 'Makes you Live a Heaithy Life', 'Healthy Item', 'MRP400', 'Life Time:6 Months', 'Typicalvalue per 100gap', 'Nutribonat int', 'fssai', '326.4K', '22416567000008', 'Fal', 'Prolein', 'Customer Care:9600282400', 'carbohydrace']"
2087,"['87.', 'FZ FOR7A']"
2088,"['Ayur.Med.Prop.s', 'Each Tabs.Contents Rauwolfia', '375 mg.Excipients-Q.S.', 'Nervous Disorders.', 'Dose:1-2 Tablet twice a day or', 'as directed by Physician.']"
2089,"['Net wt.', '+3Kg', '15kg', 'FREE INSIDE', ""drod's"", 'EGG', 'Well fed. Well bred.', 'I', 'PUPPY', 'Nutrition', 'DHA for Smarter & Stronger Puppy', 'romotesOptimum Growth', 'Better Digestibility & Health', 'Omega 3 &6 for a Healthy Coat', 'A COMPLETE BALANCEDDIET FOR DOG', '26%PROTEIN12% Fat2.50%FIBREI00%NUTRITION0%FILLER']"
2090,"['3K', 'drools', '34in', '86cm', 'JPP']"
2091,"['detralex50o', 'mg', 'tisztitott es mikronizalt flavonoid frakcio', '60 db filmtabletta']"
2092,"['Besondn m Woch', 'HINWEIS AN DIE MUTT', 'Nach Schwangerschaft und G', 'Alitag mit neuen Aufgaben.b', 'Gehen Sie etwa 6-8 Woc', 'Urin', 'Mutterpass nicht vergesse', 'untersuchung', 'Nutzen Sie all Kinder-Frun', 'Seme ', 'beim Kinder-oder Hausart', 'Gelbes Kinder-Untersuchu', 'Me', 'Ked.Udrchg', 'it venstoben am']"
2093,"['G', '5', 'eix']"
2094,"['n', 'nI', 'XIa0m1 12T Pro l 5G', 'XIa0ml 12T l 5G', 'lwoeix', 'iwoeix', 'ForXiaomi12T', 'For Xiaomi 12TPro', 'x']"
2095,"['Tempered Glass', 'Screen Protector', 'nI', '9H', '9H hardness', 'X1a0ml 12t 15G', 'Highly Responsive', 'HD', 'Transparency', 'Oleophobic Coating']"
2096,"['n', 'X1aom1 12t l 5G']"
2097,"['D', 'esc', '5G', 'tab', 'caps', '12T', 'lwoeix']"
2098,"['PRODUCT SIZE', 'Adjustable range of strap:', 'Weight:0.35KG/0.77LB', '35- 43 Inch', '(90CM-110CM)', '34CM', '13.38inch', 'iPad', '9CM', '20CM', 'FIT 9.7 Inch Ipad', '3.54inch', '7.87inch']"
2099,"['DOLFOS', 'quanto?', 'Dolvit Carnitina', 'percan', 'Peso corporeo', 'corretto', 'edenergia', '90 pasticch', 'compressd', 'al giorno', 'ogni 10 kg', 'di peso', 'corporeo']"
2100,"['DOLFOS', 'DolvitCarnitina', 'Pasticche', 'per cani', 'Peso corporeo', 'corretto', 'ed energia', '90 pasticche', 'Alimento complementare per cani', 'Additivi in 1 pasticca', 'L-Carnitina (3a)', '100 mg', 'Caratteristiche', 'DolvitCarnitina e un prodotto consigli', 'Antiossidanti', 'ato nei periodi di intensa attivita fisica', 'Componenti analitici', 'e per raggiungere una forma fisica otti-', 'Proteina grezza 12%,Fibra grez-', 'male nei cani in sovrappeso.Supporta', 'za2%,Ceneri grezze16,5%', 'la corretta funzionecardiaca,muscoli', 'Grassigrezzi 0,4%', 'scheletrici.sistema nervoso.Ha propri-', 'Composiziones', 'etaantiossidanti. Fornisce un supple-', 'Lievito di birra essiccato,malto', 'mento di vitalita ai cani adulti ed in eta', 'destrina', 'avanzata.', ""Istruzioni per I'uso"", '1 pasticca per 10 kg di peso corporeo al', 'DOLFOS', 'giorno']"
2101,"['Balle aus 100% Blo-Kunststoff.', 'Hergestell aus nachwachsenden', 'Zuckerrohr Rohstoffen.', 'Eine Tonne Bio-Kunststoff', 'speichert bis zu 3,09 Tonnen', '100%Bio', 'COund hilt somit schadliche', 'Trelbhausgas-Emissionen zu', 'verringern.', '100% recyclingrahig!', 'Ballebad24.de', 'CE', 'Frank Tyschler', 'Behringstrasse 8A', '02625Bautzen', 'Der Umwelt zullebe-Oko-Verpackung.', '40']"
2102,"['Balle aus 100% Bio-Kunststoff.', 'Hergestellt aus nachwachsenden', '100%Bio', 'Zuckerrohr-Rohstoffen.', 'Eine Tonne Bio-Kunststoff', 'Kunststoff', 'speichert bis zu 3,09 Tonnen', 'COund hilft somit schadliche', 'Treibhausgas-Emissionen zu', 'Ballebad24.de', 'verringern.', 'JOM', '100% recyclingfahig!', 'Frank Tyschler', 'CE', 'Der Umwelt zuliebe-Oko-Verpackung']"
2103,"['6mm/(0.23"")', '29mm/(1.14""', 'Material:Stainless steelEnamel', 'Length:Adjustable 12-17cm (4.7"" -6.7"")', 'Weight:4.83g']"
2104,"['Plnymobil', 'CITY', 'ACTION', 'playmobi!', 'WARNING:', 'A', 'CHOKING HAZARD', 'Smallparts. Not for children under 3 years.', 'AVERTISSEMENT:', 'RISQUE DE SUFFOCATION.', 'Presence de peti', 'ATAAT', 'JADAPAR', 'QC', 'City Fire', 'PM:2', '71233', '86PC', '11233', '71233| 4-10', 'Mit Licht und Soun']"
2105,"['19MM', 'Silver Color', 'Weight:3.7G']"
2106,"['METAL CEILING', 'FIXTURE', 'ADJUSTABLE CHAIN', '(7-70.8)', 'VINTAGE INDUSTRIAL', 'COMPATIBLEWITH', 'BULBSUP TO 60W']"
2107,"['MEEUEUEEEEES', '6.4""/162mm', '0.5""', '4/102mm', 'Hole Center', 'Overall Length', 'Height', 'Diameter', 'Single Weight', '4""/102mm', '6.4/162mm', '1.25""/32mm', '0.5/12mm', '1.59oz/45g']"
2108,"['BH', 'A', 'GOBO PROJECTOR IR', 'GOBO ROTATION', 'ON/OFF', 'E ONLYWITH250V F', 'CE']"
2109,"['DIMENSIONS', '3-11/1693.5mm', '35/64""', '(14mm)', '63/64""', '(25mm)', '3"" (76mm)', 'Hole Center', 'Overall Length', 'Height', 'Width', 'Single Weight', '3""(76mm)', '3-11/16""(93.5mm)', '63/64(25mm)', '35/64(14mm)', '2.3oz (64.8g)']"
2110,"['R', 'Wild Berry', 'Drops', 'fruit', 'juice', 'for']"
2111,"['R', 'Citrus Fruit', 'Drops', 'Fruit', 'juice', 'for']"
2112,"['R', 'Mixed Fruit', 'Drops', 'fruit', 'juice', 'for']"
2113,"['Harver', 'R', 'TropicalFruit', 'Drops', 'E', 'fruit', 'juice', 'for']"
2114,"['CoC', 'Mixed Fruit', 'Drops', 'for Connoisseurs', 'Confectionery', 'for Connoisseurs.', 'Confectionery']"
2115,"['TropicalFruit', 'Drops', 'for Connoisseurs', 'Confectionery', 'OLCOUUOR2GZ']"
2116,"['Co', 'Wild Berry', 'Drops', 'for Connoisseurs', 'Confectionery', 'OLCOUU02G']"
2117,"['Citrus Fruit', 'Drops', 'for Connoisseurs', 'Confectionery', 'OLCOUU02G']"
2118,"['3', 'SIZE VARIATIONS', 'Multi-Colored-One-of-a-kind acrylic display risers with a', 'rainbow iridescent finish so it changes color depending on', 'the light conditions and the viewing angle.', 'VERSATILE', '13.3cm', 'RANGE OF S ZES', 'cm', '11.4cm', '5', '7.62 cm-', 'cm', 'F3 cm>', '7.62cm', 'LOOKING FOR A PERFECT FIT?', 'Our descending sizes offer space for all your favourite', '7.62cm', 'items. Keep the set as a team or spread them across a', 'room to create a consistent style - the choice is yours.']"
2119,"['Forma del producto', 'Polvo', 'FHRMARO15%DTO.', 'Nestle', 'Meritene', 'Recuento de unidades', 'FUERZAY', 'VITALIDAD', '900.0 Gramo', 'S46', 'Sabor', 'Chocolate']"
2120,"['REAL', 'WHOLE FOOD', 'ALL NATURAL', 'Lagom', 'More Protein', 'More Fiber', 'Gourmet', 'Cholestrol free', 'Natural', 'Vitamins&', 'Minerals', 'Net Quantity.500g', 'No Chemicals', 'oranypreservatives']"
2121,"[""Adani's"", 'Royale', 'Pickle Masala', 'Net Weight:500g', 'ADAAIGROUP']"
2122,"['WEIGHT:0.5KG', 'REFERENCE', 'COMPARISON', 'D Ocean Pear!', 'Nestaurant', 'Cellphone', '9.7"" Tablet', '25(cm)', '6.7x13.8cm', '16.9x24cm', '9.8(inch)', 'SURFACE', 'A4 magazine', 'A4 MAGAZINE', 'Tablet', '40(cm)15.7(inch)', '21x29.7cm', '24.2x33.9cm', '20(cm)', '13"" Laptop', 'Offce Folder', '7.8(inch)', '21.5x30.5cm', '23.5x31.5cm']"
2123,"['height:', '21cm', '8.2in', 'IPAD', 'iPad', 'width:', '13cm/5.1in', 'length:28.5cm/11.2in', 'Size(L*W*H)', 'Weight', '11.2*5.1*8.2', '0.29kg']"
2124,"['9cm 3.54inch', 'Weight: 20.4g', 'How are.', 'amazing brilliant', 'beatifil & brawe', 'and you can', 'do anything', '1.7cm 0.66inch', '2cm 0.78inch', '2.5cm 0.98inch']"
2125,"['Reese.', 'REESE', 'SINCE1947', 'FOUALITYE', 'ARTICHOKE', 'HEARTS', 'NON', 'GMO', 'Project', 'VERIFIED', 'a satisfying', 'ngmoproject.org', 'side dish!', 'SOUNNT', 'COURC', 'RAS']"
2126,"['(1)Clean the surface', '(2) Attach the double-sided tape', 'to the handle', '(3) Paste in place']"
2127,"['Fit for 30-50 lbs', 'Adjustable length', 'ComfyFit', 'Breathable', 'Abrasion resistant']"
2128,"['INFORMATION', 'Customized content:', '""I love you"" in 100 languages', 'Custom pictures', '16.5mm', '17.5mm', 'Series:Projection Necklace', 'Weight: 5.7 g (About)', 'Material:Copper', 'Chain length:40+5 cm', 'The size of the product is measured manually and may be subject to marginal error.']"
2129,"['Size Chart', 'Bike Size Fitting Guidance.', 'Wheel', 'Saddle', 'Bike', 'Rider', 'Comes', 'Size', 'Height', 'Weight', 'Height', 'With', '18.5~21.7""', '16.7lbs', '12""', '32~38""', '(7.6kg)', 'Stabilisers', '(47~55cm)', '(81~96.5cm)', '19.7~22.8""', '20.9lbs', '14""', '35~43""', '(9.5kg)', 'Stabilisers', '(50~58cm)', '(89~109cm)', '21.8lbs', '21.3~24.8""', '40~51""', '16""', 'Stabilisers', '(54~63cm)', '(9.9kg)', '(101~130cm)', '24.8~28.7""', '25.1lbs', '20""', '49~61""', '(63~73cm)', '(11.4kg)', '(124~155cm)', 'Kickstand', 'Note: Kids Height is the main reference.', 'Kids Height', 'GLERO', 'Saddle Height', 'Wheel Size']"
2130,"['RiRywony', 'CHOOSE ONLY THE', 'RiRywony', 'MOSTPOWERFOL', 'CANG&PREA', 'HEMP OIL', 'EFFECT', 'DOGS&CATS DEDICATED', 'OTHER', '75,000', 'PET.FORMULA', 'HEMP OILFORPETS', '1FLOZ', '30 ml', 'DIETARY SUPPLEMENT', 'Highest Concentration', '75000MG', '0~60000MG', 'Human Grade', 'HUMAN+PET', 'ONLY PET', 'Guarantee', '90 DAY', '30-60DAY', '3rd-Party LabTested', 'Hemp Extract', 'X', 'Long-Lasting Effect', 'Natural Ingredients']"
2131,"['HypaGel', 'D', 'HypaGel', 'HypaGel', 'Re-Usable Hot/Cold Pack', 'DIRECTIONS', 'FORCOLDUSE', 'Relieves pain and redyces sweling.caused by tnunes', 'Do', 'such as pruises. sprains.acute inflammations and', 'inflammatory.rhcumatic ilness.For optmum resats', 'place HypaGeln the freezer -15 C for at least0', 'ynutes For use on the eyes refrigerate (2-8c for30', 'minutes', 'FOR WARMUSE', 'Excellent for non-inflanimatoryrheumatic.complas', 'sushas sciatica.Jumbago,muscle.ache andmus.cle', 'lensionPlace HyhaGel in hot water max BoCord', 'in', 'ninutes.Always remove from the hestsouroe.beere', 'mmersing HypaGel into-the watet.Altenatively.the pa', 'n a suitable bowl Always onsure that the gelis evenly', 'disnbuted in the pack.lf atoom temperature.beat ', 'bofore applying.froxen healthepack for 75 sec', 'on high wattage andallaw75 secends beioappk']"
2132,"['HypaGel', 'Re-Usable Hot/Cold Pack', 'DIRECTIONS', 'FOR COLDUSE', 'Relleves pain and reoyces swelling causedby tane', 'such as bruises sprains.acute inflarnmations ane', 'inflammalory.rhoumaticillnessForoptimumresutts', 'place HypaGeln the freezer (-15 C) forat least30', 'mynutes.Foruse on the eyes refrigarate 2-8Cyfor 0', 'minutes,', '140mm', 'FOR WARMUSE', 'Exceilent for non-inflanmatory rheumatfe complaue', 'Suchas sciatica,lumbago.muscle ache and miscle', 'enson Place HypaGelin hot water max 80Cter', 'minutes.Always remove lrom the hestseures beton', 'inmbrsing HypaGelintotbe water Altenatively.the pa', 'neybe heated in a microwave oven.coveredw wate', 'nasuitabie bowl Always ensure thet the gel is vgny', 'disbuted in tho packIf atocra tempentare beat ', 'pack for 1 minule on highwattsgeand allew a rsnge', 'balore applying l froxen.hatthepeck tr75scr', 'on high waltage and allaw 75 seconds belooan ', '130mm']"
2133,"['HypaGel', 'Re-Usable Hot/Cold Pack', 'Directions', 'For cold use', 'Relieves pain and reduces swelling caused by injuries', 'such as bruises sprainsacute inflammations and', 'HypaGel in the freezer-15', 'use on the eyes', 'at least 30 minutes.For', ')for 30 minutes.', '3sq.ent eeu', 'matic complaints such', 'ind muscle tension', 'HypaGel', 'C) for 10 minutes', 'before immersing', 'Re-Usable Hot/Cold Pack', 'the pack may be', 'with water iaa', 'Directions', 'gel is evenly', 'erature,heat the', 'For cold use bnug', 'allow a minute', 'Relieves pain and reduces swelling caused by injuries', 'for 75 seconds on', 'such as bruises,sprains,acute inflammations and', 're applying', 'ely after an', 'use on the eyes.refrigerate 2-8C for 30 minutes', 'For warm', 'Excellentf', 'as sciatica', 'Place Hyp', 'HypaGel', 'Always re', 'Re-Usable Hot/Cold Pack', 'HypaGel', 'heated in', 'suitable b', 'Directions', 'distribute', 'For cold use', 'pack for', 'Relieves pain and reduces swelling caused by injuries', 'before a', 'such as bruisessprains acute inflammations and', 'high-wat', 'Do not', 'Finjury o', 'use on the eyes.refrigerate (2-8C for 30 minutes.', 'For warm use', 'Excellent for non-inflammatory rheumatic complaints such', 'as sciatica lumbago,muscle ache and muscle tension.', 'Place HypaGel in hot water (max 80C for 10 minutes', 'Always remove from the heat source before immersing', 'HypaGel into the water.Alternatively.the pack may be', 'heated in a microwave oven covered with water in', 'pack for 1 minute on high wattage and allow a minute', 'Do not apply the warm pack jmmediately after an', 'injury', 'or to areas of swelling or redness', 'SSEO', 'Reusable']"
2134,"['Can be both', 'heated & frozen.', 'HypaGel', 'Re-Usable Hot/Cold Pack', 'Directions', 'For cold use', 'such as bruisessprainsacute inflammations and', 'For optimum results', 'place', 'use on the eyes.refrigerate 2-8C for 30 minutes', 'For warm use', 'Excellent for non-inflammatory rheumatic complaints such', 'ed in a microwave', 'e oven covered with water i', 'If at room temperature,', 'pack for 1 minute on high wattage and allow a minute', 'seconds on', 'efore applying', 'Do not apply the warm pack jmmediately after an']"
2135,"['16,00 cm', '19,30 cm', '39,00 cm', 'Total weight: 7,48 kg']"
