index,text,entity_name,entity_value
3235,"['SMALL BACKPACK LARGE CAPACTY', 'WEIGHT:1KG/2.2LB', 'YOR', 'CLEAR', '43CM/16.93""', 'WET BAG', '30CM/11.81""', '20CM/7.87""', 'SHOES COMPARTMENT']",item_weight,1.0 kilogram
3236,"[' 400 GSM', ': 2 Oyersized', '6 Layer Thicken Made']",item_weight,400.0 gram
3237,"['ThunderboltTm 3 Delivers', 'Unparalleled Performance', '5K', '100W Power', '40 Gigabit', '5K 60Hz', 'Delivery', 'Speeds', 'StarTechcom']",wattage,100.0 watt
3238,"['5000g', '1']",item_weight,5000.0 gram
3239,"['a', 'cm', 'cm)', '55 cm', 'ca.']",item_volume,55.0 millilitre
3240,"['N', 'Best fiens we hul to find', 'Because the best one s alreudy mine!']",item_weight,8.0 ounce
3241,"['FRIENDS', 'BEST GIFT', 'Best friends une hud t finl', 'FORFRIENDS', 'Because the best one s alrudy mine']",item_weight,8.0 ounce
3242,"['11inch', 'E', 'R', 'I', 'N', 'S', 'F', 'D', '9inch', 'Best friends are hurd to find.', 'Because the best one s alreudy mine', 'R', 'F', 'EXQUISITE HANDCRAFTED', 'HEART WOODEN TAGS FORDIY', 'STURDY TRIANGULAR HOOKS']",item_weight,8.0 ounce
3243,"['myvial', 'Gotu Kola', 'Das spirituelle Kraut des Ayurvedas', '100g Pulver', 'BiO', 'nach', 'NON', 'BiO', 'GMO', '100%', 'OHNE', '100%', 'EU BIO', 'OHNE', 'NATURLICHE', 'GENTECHNIK', 'VEGAN', 'ZERTIFIZIERT', 'ZUSATZE', 'HERKUNFT']",item_weight,100.0 gram
3244,"['Bjo Gotu Kola Pulver', 'Gotu Kola ist ein Heilkraut, das ursprunglich in der traditionellen', 'chinesischen Medizin und im Ayurveda eingesetzt wird.', 'Die im asiatischen Raum seit Tausenden von Jahren hochgeschatzte', 'Pflanze Centella asiatica erfreut sich seit geraumer Zeit auch in Europa', 'zunehmender Beliebtheit.Dem ,Tigergras""werden vielfaltige', 'Wirkungen nachgesagt, die vor allem auf Berichte aus der Traditionel-', 'len Chinesischen Medizin und dem Ayurveda zuruckgehen.', 'Verzehrempfehlung:1 gestrichener Teeloffel pro Tasse mit', 'kochendem Wasser ubergieBen und 5-10 Min.ziehen lassen.', 'Fur unser Bio Gotu Kola Pulver empfehlen wir eine Dosierung von 3g', 'pro Tag.Das Pulver entweder in einen Saft/Smoothie einruhren oder', 'uber Speisen streuen.', 'Nahrungserganzungsmittel: Empfohlene tagliche Verzehrmenge nicht', 'uberschreiten.Kein Ersatz fur eine ausgewogene,abwechslungsreiche', 'Ernahrung.AuBerhalb der Reichweite von kleinen Kindern kuhl und', 'trocken aufbewahren.', 'Zutaten:Pulver aus 100%Gotu Kola Blattern*', '*aus kontrolliert biologischem Anbau', 'X001CFJRQN', 'Nahrwerte', 'pro 100g', 'Brennwert kJ/kcal', '1008/240', 'DE-OKO-006', 'Fett', '0,3g', 'Nicht-EU', '-davon ges.Fettsauren', '0g', 'Landwirtschaft', 'Kohlenhydrate', '46,6g', '-davon Zucker', '6,45g', 'Ballaststoffe', '18,64g', 'EiweiB', '3,33g', 'Salz', '60', 'Nettogewicht:100g', 'Mindestens haltbar bis:01.10.2024', '4260663580103', 'Charge:123', 'Kontakt:myvialGbR,Lindlestr.26,89564 Nattheim', 'myvial.de']",item_weight,100.0 gram
3245,"['Certificate of Analysis', 'Product Name:', 'Organic Gotu Kola Powder', 'Batch No.', 'AP-OGKP-75925-25012023', 'Product Quality:', 'Powder', 'Manufacturing Date:', '25/01/2023', 'Product Code:', '75925', 'Expiry Date:', '25/01/2025', 'Botanical Name:', 'Centella asiatica', 'Shelf Life:', '24Months', 'Plant Part:', 'Leaves', 'Country of Origin:', 'Sri Lanka', 'Storage Conditions:', 'Store in cool, dry well-ventilated area and keep away from heat and direct sunlight', 'Packaging:', 'International standard food grade packaging', 'Organic Control Body:', 'DE-OKO-006', 'Item', 'Specification', 'Test Method', 'Test Result', 'Physical & Chemical Parameters', 'Appearance', 'Fine Powder', 'Visual', 'Conform', 'Color', 'Greenish Brown', 'Visual', 'Confarm', 'Odor &Taste', 'Characteristic', 'Organoleptic', 'Conform', 'Sieve Analysis', '100%pass 40#Mesh', 'US Standard Screen Size', 'Conform', 'Moisture', '8.0%', 'In House Method', '8.7%', 'Ashw/w', '8.0%', 'In House Method', '4.6%', 'Aflatoxins81B2,G1G2', 'Absent', 'AOAC:2008.02', 'Absent', 'Residual Pesticides', 'Meet EC396/2005', 'Tested by Aplantis External Lab', 'Conform', 'Heavy Metals', 'Lead Pb', '3mg/kg', 'AOAC', 'Not detected', 'ArsenicAs', '1mg/kg', 'AOAC', 'Not detected', 'Cadmium (Cd)', 'Absent', 'AOAC', 'Not detected', 'Mercury(Hg)', 'Absent', 'AOAC', 'Not detected', 'Microbiological Parameters', 'Total Plate Count', '100,000 cfu/g', 'ISO4833-12003', '4.5x10', 'Yeast &Mold', '10,000cfu/g', 'ISO215272008', '7.8x102', 'Enterobacteria', '<100 cfu/g', 'ISO21528-12005', '<10cfu/g', 'Total Coliforms', '<100MPN/g', 'ISO4831 (2006)', '<10MPN/g', 'E.Coli', 'Absent/10g', 'ISO72512005', 'Absent', 'Created:LH', 'Date:12/04/2023', 'Approved:AS', 'Date:19/04/2023', 'Page1of1', 'BO', 'Certifications are company not product related.', 'function here.The product is not processed or otherwise treated by us.Unless clearly marked,we have received the data in this Specification/CoA in this form', 'from our supplier or the manufacturer.Where we have carried out analyses ourselves, we have done so at the request of the purchaser and forward the results', 'to the purchaser.Particularly in the case of inhomogeneous mixtures,analyses cannot provide conclusive certainty about the composition of the products,since', 'sampling methods.Hence,this information does not exempt the purchaser from conducting his own tests and trials to determine the specific suitability of the', 'provisions,in particular those relating to novel foods and food ingredients,and official regulations as well as the rights of third parties arising therefrom.']",item_weight,1.0 gram
3246,"['[Height]: 19cm', '[Material]: PVC', 'uffy in a squio', '[Color box]: 20 * 14.5 * 29.5cm', '[Weight]: 410g']",item_weight,410.0 gram
3247,"['16mm', '12mm', 'Weight: 10.9g']",item_weight,10.9 gram
3248,"['MADE', '6', '6', '6', 'HHOS', 'free2', 'PISTAC', 'OP', '20']",item_weight,0.85 ounce
3249,"['OBVHNUA', 'Ceramic', 'Heater', 'KW', 'Instant', 'Maximum', '2Heat Settings', 'Voltage', 'Easily', 'Cool', 'Adjustable', 'Heat', 'Heat Output', '1000W/2000W', '220~240V', 'Cleaned', 'Blow Facility', 'Thermostat']",voltage,240.0 volt
3250,"['OBVHNUA', 'FR', 'Etui', '+Plastique', 'FR', 'Cet appareil', 'Priviteglecae', 'OBVHNUA', 'Fan Heater', 'Model', 'NFJ-1747', 'Plug', 'European Plug', 'Voltage', '220-240V', 'Manufacturer', 'Dongguan Yunhua E-Commerce Co. Ltd', 'Address', 'No.3 SouthChikan Xinwei Second Road,Shi Pai Town', 'C&E Connection E-Commerce (DE) GmbH', 'REP', 'CE', 'Made in China']",voltage,"[220.0, 240.0] volt"
3251,"['1', 'Avant', '2', 'Pendant', 'PUNCH', '3', '1/2 1itre', 'aprts', 'POWER', ""l'effort"", 'BOISSON', 'TERNEZ PAMBOISSON L', 'LONGUE DISTANCE', 'BOISSON ENERGETIQUE', 'SAVEUR CITRON', 'E128040619-02', 'Anti', 'Fabrique', '1pot=6,25L', 'oxydant', 'en France', 'de boisson']",item_volume,0.5 litre
3252,"['BOISSON', '2', 'Pendant', ""l'effort"", 'LONGUE DISTANCE', ""Votre compagnon d'effort"", 'ACTIONS', 'Apport glucidique', 'Maintien de la masse musculaire', '(proteines)', 'PUNCH', 'LES+DE LA FORMULE', 'POWER', 'Antioxydante (vitamine C)', 'BCAA et proteines++', 'pour la longue distance', ""CONSEILSD'UTILISATION"", 'BOISSON', ""A consommer tout au long de I'effort"", 'LONGUE DISTANCE', 'BOISSON ENERGETIQUE', '500 g-Existe en 3 saveurs', 'SAVEUR POMME KIWI', 'Pomme kiwi-Citron-Ananas', 'DAnti', '1K', 'Fabrique', '1pot=6.25', 'dc boissor', 'POMMEKIWI', 'COMPOSITION', 'NUTRITIONNELLE', 'Pour 100g', 'Energie', '1516 kJ/365 kcal', 'Matieres grasses', '0.1g', '*%Valeurs Nutritionnelles de Reference', 'PUNCH', 'PUNCH', 'dont Acides gras satures', '<0,1g', 'Glucides', '85,6g', 'POWER', 'POWER', 'dont Sucres', '57,6g', 'Proteines', '9,1g', 'Sel', '1,5g', 'Sodiun', '600g', 'BOISSON', 'BOISSON', 'Vitamine B1', '1,0 mg91% des VNR', 'Vitamine B6', '0,8 mg57%des VNR', 'LONGUE DISTANCE', 'LONGUE DISTANCE', 'Vitamine C', '40,0 mg (50%des VNR)', 'Vitamine E', '6,6 mg 66%desVNR', 'PUNCH', 'Potassium', '300,0mg15% desVNR', 'Magnesium', '155,0mg41% des VNR', 'POWER']",item_volume,2.0 litre
3253,"['PUNCH', 'PUNCH', 'PUNCH', '3', '1/21', 'POWER', '2 be', 'POWER', 'POWER', 'RECUP', 'BIO', 'BOISSON', 'MAX', 'CAKE', 'LONGUE DISTANCE', 'RECUPERATION', 'BOISSON ENERGETIQUE', 'GATEAU', '4B', 'MUSCULAIRE', 'SAVEUR CITRON', 'SAVEUR CHOCOLAT', 'AB', 'SAVEUR BANANE', 'Ant', 'BIOGEL SPEEDGEL', 'PUUCH', 'en Fra', 'pot=', '3portions']",item_volume,2.0 litre
3254,"['Supplement Facts', 'Serving Size: 2 Softgels (2.4g)', 'Amount', '%DV', 'Servings Per Container: 30', 'Per Serving', 'Calories', '25', 'Calories from Fat', '21.6', 'Total Fat', '2.4g', '3%*', 'Saturated Fat', '0.8g', '3%*', 'Cholesterol', '16mg', '**', 'Fish Oil', '2,400mg', '**', '20:5-Eicosapentaenoic Acid', '280mg', '**', 'EPA) as TG', '22:6-Docosahexaenoic Acid', '240mg', 'Supplement Facts', '**', 'Serving Size:2 Softgels (2.4g', 'DHA) as TG', 'Servings Per Container30', '22:5 - Docosapentaenoic Acid', '60mg', '**', 'Per Servin', 'Calories', '25', 'Calories from Fat', '21.6', 'DPA)as TG', 'Total Fat', '2.4g', '3%', 'Saturated Fat', '0.8g', '3%', 'Omega 3 Fatty Acid (as TG)', '720mg', '16mg', '**', 'Cholesterol', 'Fish Oil', '2,400mg', '20:5-Eicosapentaenoic Acid (EPA as TG', '280mg', '240mg', '*Percent daily Values are based on a 2,000', '25DocosapentaenoicAcid (DPA) as TG', '60mg', 'Omega 3 Fatty Acid (as TG)', '720mg', 'calorie diet.', 'Percent daiyValues are based on a2,000 calore det', 'Daly Value not established.', '**Daily Value not established.', 'Other Ingredients:Menhaden Fish Oil.', 'Proposition 65 limits', 'Mixed Tocopherols, Citrus flavorSoftgel', 'Ingredients: Bovine Gelatin, Glycerin, water.', 'ALLERGEN WARNING:CONTAINSFISH', 'This product is PCB tested and guaranteed', 'to be within Proposition 65 limits.']",item_weight,2.4 gram
3255,"['Power on', 'AUTOMATIC PUMP CONTROL', 'Pump On', 'SNNAO', 'COOLr', 'ELECTRON', 'Failure', 'Restart', '220V-240V-50Hz', 'TYPE:EPC-5', 'Max.1MPa Max.55C IP65', 'Max.106)A Max.1.1kw']",voltage,"[220.0, 240.0] volt"
3256,"['AUTOMATIC PUMP CONTROL', 'Poweron', 'Pump On', 'Failure', 'Restart', 'TYPE:EPC-5', 'Max.1MPa Max.55C IP65', '220V-240V-50Hz', 'Max.10(6)A Max.1.1kw']",voltage,"[220.0, 240.0] volt"
3257,"['PRODUCT PARAMETER', 'Magnetic', '13 mm/0.51 inch', 'Series: Bracelet', 'Weight:About 9.5g/0.33oz', '>Perimeter:14-26cm Adjustable', 'Material:Stainless Steel', 'The size of the product is measured manually and may be subject to marginal error']",item_weight,9.5 gram
3258,"['INEII', 'Sonstige Bestandteile:Natriumchlorid,Natriumhydroxidlosung 25% (m/V),Wasser fur Injektionszwecke', 'Arzneimittel:', 'Nicht uber 25 C lagern!', 'Apothekenpflichtig', 'Stets vorKindern geschutzt aufbewahren!', 'Zul.-Nr.:6886699.00.00', 'Zur i.v.i.m.s.c.i.c.Injektion', '10Ampullen N1']",item_volume,0.04 millilitre
3259,"['Product button function', 'SET setting button', 'UP up adjustment button', 'DOwN down adjustment button', 'Four xaaa batteries', 'RESET RESET', 'button', 'DC5V', 'SET setting key', ' short press the setting key dp-1 round play display time temperature/year,month', 'day switch) dp-2 fixed time temperature display', 'alarmA2-alarmA3-working day alarm', 'UP upward adjustment button: short switch by C/F', 'long press UP to adjust brightness L1-L3', 'voice control function on:sd/off-sd']",item_weight,1.0 pound
3260,"['Aluminum & Triangle Structure', '5KG', '40KG']",item_weight,40.0 kilogram
3261,"['ITALIAN TECHNOLOGYE', 'MA-FRA', 'POLISH', 'TRATTAMENTO RIGENERANTE', 'EXPRESS', 'REGENERATING TREATMENT', 'POLISH', 'NANOTECH', 'ROCALONFESTE', 'EXPRESS', 'SHAMPOO', 'MA-FRA', 'IL PRIMO POLISH', 'SUVER', 'NANOTECH', 'CHESTOSA', 'SHAMPOO', 'THE FIRST POLISH USED JUST', 'ILPRIMOPOLISH', 'LIKE ASHAMPOO!', 'COMEUNO', '1s60x80cm-530s', '6', 'SETTIMANE DI PROTEZIONE', 'WEEKS OFPROTECTION', 'EFFETOSPECHO', 'ESFETEO-SETA']",item_weight,530.0 gram
3262,"['ASCIUGATURA SENZA ALONIE STRIATORE', 'Halos and streaks-free drying', 'MA-FRA', 'SUPER', 'DRYER', 'Panno in Microfibra Uitra-Assorbente', 'Ultra-Microfiber Drying Cloth', 'PROFESSIONAL', '1Pcs 60x80cm-530GSM', 'e the hairless par', 'parte senza pela', 'EAMMORSCEN', '000014000450']",item_weight,530.0 gram
3263,"['com-four', 'HOT/COLD PACK', '9 cm', '29 cm', 'VABM/HOT', 'min-28', '3.54""', 'irculatis', '11.42""', 'HINWEISE', 'com-four', 'mit', '5', '16cm', 'NOTICOLD PACK', 'KALFICOLE', '6.3""', 'WARM/HOT', 'HINWEISE', 'NFORMATION', 'MEHRFACHKOMPRESSE', 'com-four', '14cm', '12cm', 'HOT/COLD PACK', '5,51', '4.72""', 'HINWEISE', '22', 'ondon!', 'verdtn', '13cm', '5.12""']",item_volume,20.0 millilitre
3264,"['CE-50N-EN ISO 12402-5 BOUYANCY AID', 'SIZE', 'CHEST (INCH)', 'CHEST (CM)', 'WEIGHT (KG)', 'BUOYANCY', 'S', '26-30', '66-76CM', '30-50KG', '40N', 'M', '30-39', '76-99CM', '50-70KG', '45N', 'L', '39-44', '99-112CM', '70-90KG', '50N', 'XL', 'OVPOW)44""', 'OVPOW112 CMOVPOW90 KG', '50N', 'Certificate No:DK-0200-PPE-1965 version 10']",item_weight,"[30.0, 50.0] kilogram"
3265,"['4-6', 'HOURS', 'Charge Time', '36V 7.5AH', 'Longer range', 'More secure', 'Effective rain protection', 'Lithium Battery', '8-18MIDistance', 'Excellent impact resistance', 'M20']",voltage,36.0 volt
3266,"['AOSTIRMOTOR', 'Safe and secure', '36V7.5Ah 350W', 'Strong endurance', 'Cool appearance', 'POWER BRINGS JOY', '350W', '36V7.5Ah', 'Motor', 'Li-Battery', 'Max speed', 'HK-ID1', '15+Mph', 'Display', 'M20', 'AOSTIRMOTOR', 'Hydraulic Brakes', '14x1.95', 'Front&Rear', 'Tire', 'Single Speed', '6061', 'Gear', 'Aluminum', 'Alloy', 'Front', 'Quality', 'Rigid Fork', 'Assurance']",voltage,36.0 volt
3267,"['Tragbar und leicht zu tragen', 'Passt gut in eine Tragetasche', 'Gewich', '700 g', '888', '108', 'Bar Psi Kpa Kg/cm', 'SOS']",item_weight,700.0 gram
3268,"['Excellent Material.', '300g/m schweres festes Materia', 'Seidige weiche Beruhrung', 'Ordentliche geschnittene Kante']",item_weight,300.0 gram
3269,"['26', 'Pflegeleichte Waschtipps', 'Maschinenwaschbar', 'Nicht bleichen.', 'Bugeln bei niedriger', 'Nicht chemisch', 'Nicht trocknergeeignet.', 'bei 40C', 'Temperatur bis zu', 'reinigen.', '100 Grad.']",item_weight,100.0 gram
3270,"['30G', 'TRIAG', 'PURE HIMALAYAN', 'SHILAJIT', 'EERCRESP', 'Performance-Immunity-Metabolism', 'PURE HIMALAYANE', 'CE', 'Shilajit']",item_weight,30 gram
3271,"['MINISTRY OF', 'AYUSH', 'FINISH MATERIAL ANALYTICAL TEST REPORT', 'CERTIFIED', 'Product Name:-Shilajit', 'Batch No:-VS-01', 'Date ofreport:-05.03.2023', 'Weight of sample:-4X25 gm', 'Date of sampling:-01.03.2023', 'LabRef.No.:-QC/F/22-23/01', 'Duration of testing:-01.03.2023-05.03.2023', 'Batch Size:-2 Kg', 'Method:-ARS-GE-01&A.P.1', 'Mfg.Date:-Mar-2023', 'Mfg.Date:-Feb-2026', 'Analytical Test Report', 'S.No.', 'Parameter', 'Specification', 'Observation', 'Remark', '01.', 'Colour of the Powder', 'Reddish-Brown', 'Chocolate-Brown', '02.', 'Odour', 'Characteristics', 'Characteristics', '03.', 'Taste', 'Astringent', 'Astringent', '04.', 'Loss on Drying (w/w)', 'Max-40.0%', '22.845 %', '05.', 'Total Ash', 'Max-40.0%', '26.648%', '06.', 'Acid Insoluble Ash (w/w)', 'Max-5.0%', '1.817%', '07.', 'Water', 'Soluble', 'Extract', 'Min-15.0%', '60.766%', '(w/w)', '08.', 'Alcohol', 'Soluble', 'Extract', 'Min-5.0%', '46.906%', '(w/w)', '09.', 'pHof 1% Solution', 'Between-4 to 9', '8.27', '10.', 'Bitters', 'Min-1.0%', '1.012 %', '11.', 'Tannin', 'Min-1.0%', '6.243%', '12.', 'Fulvic Acid', 'Min-20.0 %', '66.608 %', 'Result:-', 'Complies.', 'Remarks (If any):', 'TESTED FOR', 'POTENCY', 'High Fulvic', 'Safe from', 'Safe from Pesticides', 'Acid Content', 'Heavy Metals', '&15 other toxins', 'IUMQO', 'CERTLFIE', 'GMP', 'INDIA', 'ISO9001', 'PROOUC', 'JUM QU']",item_weight,2 kilogram
3272,"['MUSCLEBLAZE', 'MB', 'PRE-', 'WORKOUT', 'RIPPED', '4000mg', '500mg', 'L-ARGININE&L-CITRULLINE^', 'CARNITINE-TARTRATE', 'NET', 'GreenApple Flavour', 'WEIGHT:', '250g']",item_weight,250 gram
3273,"['PRE- WORKOUT', '& FATBURNER INONE', '200mg', 'CAFFEINE', '2000mg', 'L-CITRULLINE', '2000mg', 'MUSCLEBLAZE', 'MB', 'L-ARGININE', 'PRE-', 'WORKOUT', '500mg', 'RIPPED', '4000mg', 'CARNITINE', '500mg', 'L-ARGININE&L-CITRULLINE', 'CARNITINE-TARTRATE""', 'GreenfppleFlarou', 'NET', '250g', '500mg', 'GARCINIA']",item_weight,250 gram
3274,"['BEST CHOICE', 'NUTRITION', 'NEW ADVANCED FORMULA', 'GROW BODY', 'POWDER', 'LEAN', 'HIGH PROTEIN ADVANCED MUSCLE MASS GAINER', 'MUSCLE', 'BCAA', 'BUILDING', 'CREATINE', 'PREMIUM', 'PER SERVING', 'PROTEIN', 'BLEND', 'MUSCLE GROWTH NUTRITION GREAT TASTERECOVERY', 'CHOCOLATE', 'FLAVOUR', 'Net Wt.', '1kg/2.2lbs']",item_weight,2.2 pound
3275,"['HIGH', 'PROTEIN', 'BEST CHOICE', 'NEW ADVANCED FORMULA', 'GROW BODY', 'POWDER', 'HIGH PROTEIN ADVANCED MUSCLE MASS GAINER', 'BCAATINE', 'ER SERVIN', 'MUSCLE GROWTHNUTRITIONGREAT TASTERECOVERY', 'CHOCOLATE', 'FLAVOUR', 'Net Wt.:', '1 kg/2.21bs', 'HELPS BULD', '& MA/NTA/N', 'MUSCLE']",item_weight,1 kilogram
3276,"['BEST CHOICE', 'NEW ADVANCED FORMULA', 'GROWBODY', 'HIGH PROTEIN ADVANCED MUSCLE MASS GAINER', 'POWDER', 'HIGH', 'PREMIUN', 'LEAN', 'NUTRIENTS', 'BLEND', 'MUSLING', 'ER SERVING', 'MUSCLE GROWTHNUTRITIONGREAT TASTE RECOVERY', 'CARBS', 'O', 'CHOCOLATE', 'FLAVOUR', 'Net Wt.:', '1kg/2.2lbs', 'BODY', 'GROW', 'HELPS SUPPORT', 'ENDURANCE &', ' RECOVERY']",item_weight,1 kilogram
3277,"['BEST CHOICE', 'NUTRITION', 'HOW TO C0N5UME', '1 SCOOP( 33Gm)', 'BEST CHOICE', 'NEW ADVANCED FORMULA', 'GROWBODY', 'ONE GLASS WATER/MILK', 'POWDER', 'MILK', 'HIGH PROTEIN ADVANCED MUSCLE MASS GAINER', 'CRETINE', 'BLEND', 'RECOVERY', 'MUSCLE GROWTHNUTRITIONGREAT TASTE', 'BLEND FOR A MINUTE', 'CHOCOLATE', 'TO GET A RICH', 'FLAVOUR', 'CHOCOLATESHAKE', 'Net Wt.:', '1kg/2.2lbs', '2-3 TIME DAILY']",item_weight,1 kilogram
3278,"['BEST CHOICE', 'PROTEIN', 'NUTRITION', 'mm', 'CARBS', 'BLEND', 'WEIGHT', 'GAIN', 'MUSCLE', 'GAIN', 'BEST CHOICE', 'NEW ADVANCED FORMULA', 'GROWBODY', 'POWDER', 'HIGH PROTEIN ADVANCED MUSCLE MASS GAINER', 'CREATINE', 'RCAA', 'PREMIUM', 'MUSCLE GROWTHNUTRITIONGREAT TASTERECOVERY', 'CHOCOLATE', 'FLAVOUR', 'Net Wt.', '1kg/2.21bs']",item_weight,1 kilogram
3279,"['BEST CHOICE', 'NUTRITION', 'GROW BODY MASS GAINER', 'CREATINEPOWER', 'BEST CHOICE', 'NUTRITION', 'NEW ADVANCED FORMULA', 'GROWBODY', 'EASYMIXING', 'POWDER', 'LEAN', 'HIGH PROTEIN ADVANCED MUSCLE MASS GAINER', 'MUSCLE', 'BCAA', 'BUILDING', 'PREMIUM', 'CREATINE', 'NO SIDEEFFECT', 'PROTEIN', 'PER SERVING', 'BLEND', 'MUSCLE GROWTH NUTRITIONGREAT TASTE RECOVERY', 'PURE NATURAL', 'CHOCOLATE', 'NO CHEMICAL', 'FLAVOUR', 'Net Wt.:', '1kg/2.2lbs']",item_weight,2.2 pound
3280,"['75 g', 'WEttE', 'OMNIGEL', 'Cipla', 'For Fast Rellef From Pain,Sprain And Strain']",item_weight,75 gram
3281,"['759', '3O000', 'OMNIGEL', 'For Fast Rellef From Pain.Sprain And Strain', 'Contains']",item_weight,75 gram
3282,"['Extract', 'leath as', 'rale your', 'NUTRABAY WELLNESS', 'esitis', 'his helps', 'KOREAN', 'FUEL', 'ENERGY', 'GINSENG', 'NGRE', 'CONTAE', 'meste', 'OTHER', 'Ditet', 'PRECA', 'EXTRACT', ""Stoe'h"", 'tan active', 'ondin', '60CAPSULES', 'com', 'NOTR', 'BATCH', 'DATECO', 'NUTRACEUTICAL', 'MANA', '60', '400MG', '1 CAP', 'wowlee', 'SERVINGS', 'STRENGTH', 'SERVING SIZE']",item_weight,400 milligram
3283,"['AVA VELA', 'Midnight', 'Walk', '8.5cm', 'XCM', '8 cm', '150g(Net)', '40Hrs']",item_weight,150 gram
3284,"['KENNEL KITCHEN', 'Made', '80g', 'NET WT']",item_weight,80 gram
3285,"['SIZE', '74.4""', '13""', '9.64""', '22.44""', '12.8""', ""22.83'"", '30""', '22.83""', 'Weight:', '15LBS', 'O', 'Weight Capacity:', 'O', '350LBS', 'O', '5.51']",maximum_weight_recommendation,350 pound
3286,"['103122', '2020.8']",item_weight,200 gram
3287,"['Your Perfect Fit', 'We care you care', 'Magnetic', 'Germanium', 'Far infrared', '0.14inches', 'Negative ion', '(0.3cm)', '19inch(48cm)', 'Energy powder', 'Weight:2.6 ounces', '19inch(48cm)', '20inch(50.5cm)', '21.5inch(55cm)', 'The image is only a reference']",item_weight,2.6 ounce
3288,"['696902', 'MELASUDA FORTIX 500MG.', 'Ox', 'Composicion:', 'Melapelastul......', '500 mg.', 'Polculocrisil....', '250 mg.', 'Nomerallespilina.....', '300 mg.', 'Pasodetol...', '250mg', 'ADVERTENCIAMas de una dosis diaria puedo provocar un abuso total de desobediencia']",item_weight,500.0 milligram
3289,"['60.5cm', '88cm', '103cm', '71cm', '178cm', 'Max speed', 'Brushless motor', 'Samsung akku', 'Reichweite', 'Max loading', 'Size', '25km/h', '36V 250W', '36V 13Ah', '100-120KM', '120kg', '28""']",voltage,36.0 volt
3290,"['Material: 316L Stainless Steel', '23.8mm', '32.9mm', '10# Weight 24.3g', '*All data are measured manually by size10, and there will be some errors. hope can get understand']",item_weight,24.3 gram
3291,"['JUMMICO', 'JUMMICO', '80kg', 'REWORK', '7212V']",item_weight,80.0 kilogram
3292,"['Smart Controller', '2334', '19', '2', 'Auf/Abwarts-Einstelltasten', '2-Stufige Speicherhohe', 'Hohenanzeige', '80kg', 'CE-', 'Larm unter', 'Hubgeschwindigkeit', 'Gewichtskapazitat', 'Gepruft', '40 dB', '25mm/s', '80KG']",item_weight,80.0 kilogram
3293,"['ENERG', 'eHeprnA EvEpyeia', 'A', 'SAMSUNG', 'UE43TU7090U', 'A+++', 'A++', 'A+', 'A', 'A', 'B', 'C', 'D', 'ENERGIAEHEPTUA', 'ENEPIEIA-ENERGIJA', '98', 'ENERGYENERGIE', 'ENERGI', '67', 'kWh/annum', 'Watt', '108', '43', 'cm', 'inch', '2010/1062-2020']",wattage,67.0 watt
3294,"['Product', 'Parameter', '- Name: Statue of Isis Goddess Egyptian Decoration - Pendant', 'Necklace Accessories Jewelry', '- Material: Alloy', '- Color: golden', 'Style: Unisex', '42mm', '41mm', '48mm', '49mm', 'Weight:8.9g', 'Weight:10.4g', 'Chain Length:45cm+5cm', 'Chain Length:45cm+5cm', 'NOTE: Please underseand that there may be a littlebir differnce with manual messurement.']",item_weight,8.9 gram
3295,"['27mm', '1.73in', '12mm', '17mm', '0.47in', '0.67in', 'Battery voltage: 7.4V', 'Battery configuration: 2S', 'Battery capacity:300mAh', 'Discharge rate: 25C', 'Battery weight:17g/1pcs', 'Battery size: long 1.73(in) x wide 0.67(in) x thick 0.47(in)', 'Discharge connector: 51005-2p plug', 'Charging interface: xh-3p plug', 'Battery chemistry:lithium polymer']",item_weight,17.0 gram
3296,"['XXS', '2.2kg', 'XXS', '1 kg', 'XS', '3.5kg', 'XS', '3.8kg', 'S', '5kg', 'S', 'M', 'M', '7kg', '14kg', '11 kg']",item_weight,2.2 kilogram
3297,"['AGHPTECHINOLOGY', 'Adopt AGHP 4x 6mm anti-gravity heat pipe to solve the', 'effect of anti-gravity in vertical and horizontal directions', 'TPC: 135W']",wattage,135.0 watt
3298,"['ESPRESS', 'ROAST', 'GRANO', 'MILANO', 'TASTING NOTES', 'SPICES & NUTS', 'ESPRESSO ROAST', 'BLONDE O MEDIUMDARK O', 'ROAST', 'Net Weight 35.2oz', '2.2 1b)-1000g', ' Made inItaly', 'ROASTED COFFEE BEANS', 'MISCELA DI CAFFE TOSTATO IN GRANI-GEROSTETER ESPRESSO', 'EN GRAINSCAFE TORRADOEM GRAO-MESANICA PRAZENE KAVEVZRNIH']",item_weight,1000.0 gram
3299,"['APPROVED', 'AIRPLANE', 'CRUISE', 'FDA', 'APPROVED', 'Airline Approved', 'Trunk Friendly', '59Ibs']",item_weight,59.0 pound
3300,"['4cm', 'Einfach zu installieren', 'Jedes Paket enthalt 2 Stuck', 'Vorhange und 2 Raffhalter']",item_weight,2.0 pound
3301,"['LED STRIP', '365', 'days', 'SAFETY RGB LED STRIP COMBO', '12V/24VSMD3528/5050LEDStrip', '-LOW-CARBONGREEN', 'CE']",voltage,24.0 volt
